,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),labelnormal,labelbrake,labelstop,labelturnright,labelturnleft,labelaccelerate
430.5,-0.3575476000000001,1.3983656000000004,7.9962148,0.006414000000000003,-0.001893600000000001,-0.010323599999999999,0.7639068,-1.1811,1.6188597999999998,,,,,,,,1,0,0,0,0,0
431.0,-1.2112468000000003,1.0945965999999998,7.7279798,-0.036002000000000006,-0.06310825,-0.003169000000000004,1.1263729999999998,-2.499546,3.156996,52.357493,4.920496,9.441061999999999,3.45,246.69999700000002,3.790092,2.5,1,0,0,0,0,0
431.5,-1.2140582,-1.8688544000000005,10.2574326,0.007330200000000007,-0.08631280000000001,0.1962042,0.6324851999999999,-1.7631776000000001,1.9960902,,,,,,,,1,0,0,0,0,0
432.0,-0.4666604000000002,-0.6642474,11.1838736,0.008490800000000001,0.13148500000000002,-0.06978900000000002,0.02457020000000003,-0.05804459999999999,0.0826322,52.357481,4.92045,9.507852,3.6,248.5,3.790092,2.5,1,0,0,0,0,0
432.5,1.0171290000000002,0.38303099999999973,10.3346012,-0.034512799999999996,0.038819400000000004,-0.03408519999999999,-0.9470763999999999,-0.6497556000000001,0.2544162,,,,,,,,1,0,0,0,0,0
433.0,0.7432108000000001,1.1353943999999996,5.133740800000001,0.0030157500000000045,-0.05379275000000001,-0.03936124999999997,-1.779392,-0.790154,0.046165,52.357469,4.920405000000001,10.137632,3.3,247.80000299999998,3.790092,2.5,1,0,0,0,0,0
433.5,-2.4523441999999998,-2.0194226,14.189856800000001,0.0395216,-0.06795680000000001,0.0466384,-1.779392,-0.790154,0.046165,,,,,,,,1,0,0,0,0,0
434.0,0.777787,1.7102102000000001,7.5976308,0.0186616,0.0464548,0.055220799999999994,0.1236678,-0.3117954,0.21202999999999994,52.357461,4.9203660000000005,10.600732,2.82,251.5,3.790092,2.5,1,0,0,0,0,0
434.5,-0.35802579999999995,-0.7549952000000001,8.9403634,-0.035795400000000005,0.09028300000000002,-0.15836240000000001,0.4032532,-0.48106499999999996,0.10735639999999998,,,,,,,,1,0,0,0,0,0
435.0,-0.4765306000000001,-0.03768699999999996,10.5820788,0.08023480000000001,-0.144557,0.0532354,0.046709,-1.90048,1.150156,52.357449,4.920319999999999,11.313641,4.04,248.80000299999998,3.790092,2.5,1,0,0,0,0,0
435.5,-0.5849853999999999,-0.8787041999999999,13.126546200000002,0.022754000000000003,0.09239075000000001,-0.03867425000000002,0.046709,-1.90048,1.150156,,,,,,,,1,0,0,0,0,0
436.0,-0.9944569999999999,1.2244072,7.781937600000001,-0.070064,-0.03881939999999999,-0.0867404,0.13803460000000004,-0.7589613999999999,0.29159339999999995,52.357438,4.9202699999999995,12.072202,3.52,249.80000299999998,3.790092,2.5,1,0,0,0,0,0
436.5,-0.047198400000000064,0.37992020000000004,8.7348794,-0.11325080000000001,-0.12116160000000002,0.2732016,-0.39226259999999996,0.18251920000000005,-0.34146219999999994,,,,,,,,1,0,0,0,0,0
437.0,1.9066608000000003,0.5240878,9.525826799999999,0.1028668,0.17442739999999998,0.011789600000000011,-0.540665,0.642662,0.385863,52.357426000000004,4.920226,12.276261,3.33,246.80000299999998,3.790092,2.5,1,0,0,0,0,0
437.5,-0.2652442,-0.1523031999999996,9.649117,-0.0070244999999999926,-0.002901499999999998,-0.20173225000000003,-0.540665,0.642662,0.385863,,,,,,,,1,0,0,0,0,0
438.0,0.22211360000000005,-1.3559527999999996,12.050913000000001,0.027671400000000002,0.012613999999999997,0.11239580000000002,-0.22018279999999998,0.20666879999999996,0.2945834,52.357412,4.9201760000000005,12.304472,4.12,249.0,3.790092,2.5,1,0,0,0,0,0
438.5,-1.3735997999999998,1.8433708,4.932504799999999,0.0434924,-0.027579600000000003,-0.2208214,0.48179040000000006,0.33057340000000013,-0.43146439999999997,,,,,,,,1,0,0,0,0,0
439.0,0.8809176000000001,1.5245271999999999,5.6580682,0.0032682000000000015,-0.116397,0.388499,-0.7156222000000001,-0.3490294,0.14843080000000014,52.357395000000004,4.92012,12.536288,4.35,246.100006,3.790092,2.5,1,0,0,0,0,0
439.5,-0.10983040000000006,-2.4505494000000008,8.4233338,0.006719250000000024,0.21872149999999999,-0.33356074999999996,1.10457,0.084786,-1.299925,,,,,,,,1,0,0,0,0,0
440.0,-3.0269806000000004,-1.1734402,10.3840124,0.05531220000000001,-0.0685676,0.05946579999999999,1.10457,0.084786,-1.299925,52.357377,4.920064,12.735021000000001,4.39,244.0,3.790092,2.5,1,0,0,0,0,0
440.5,1.7206190000000003,-4.6165324,14.4210038,-0.11771020000000001,0.023273,-0.01646240000000001,0.5835269999999999,-0.45544060000000003,-0.43712560000000006,,,,,,,,1,0,0,0,0,0
441.0,1.547857,0.9332005999999999,7.843254,0.12840020000000002,0.0442558,-0.0751648,0.21734600000000004,-1.4873492000000001,0.3560192000000001,52.35736,4.920011,13.109233999999999,3.9,243.600006,3.790092,2.5,1,0,0,0,0,0
441.5,-0.41347980000000006,-2.5960329999999994,13.1222996,-0.013866400000000006,-0.0825866,0.0021074000000000036,0.7695892000000001,-3.0092681999999997,1.8995526000000003,,,,,,,,1,0,0,0,0,0
442.0,0.6149555999999999,-1.6429119999999997,13.385151200000001,-0.0029777500000000012,-0.015385500000000005,-0.04875325,0.9796020000000001,-4.923665,4.348382,52.357344,4.91996,13.58959,4.03,245.0,3.790092,2.5,1,0,0,0,0,0
442.5,1.7799609999999997,-3.552205,13.224712,-0.0035121999999999875,-0.020524400000000005,0.18499519999999997,0.3718648000000001,-3.0056334,2.5810592,,,,,,,,1,0,0,0,0,0
443.0,-0.3254836,-2.3315064,9.5606424,0.006291800000000003,0.11432020000000001,-0.1736028,0.1319814,-0.31183020000000006,-0.09873239999999998,52.357327000000005,4.919905,13.693598999999999,4.39,245.0,3.790092,2.5,1,0,0,0,0,0
443.5,-1.416252,1.6316059999999997,8.6151188,-0.0222652,-0.08087620000000001,0.0239758,-0.5659986,-1.5193618,1.7523785999999995,,,,,,,,1,0,0,0,0,0
444.0,1.2948162,-1.785943,11.6592676,0.006986500000000008,-0.06211575,0.06891125000000001,-0.9159050000000001,-2.045585,2.9249099999999997,52.357310999999996,4.91985,14.322878,4.04,246.399994,3.790092,2.5,1,0,0,0,0,0
444.5,0.6812366,-0.08542359999999985,9.780961799999998,-0.008673999999999996,-0.041079399999999995,0.10445480000000003,-0.9159050000000001,-2.045585,2.9249099999999997,,,,,,,,1,0,0,0,0,0
445.0,0.14727820000000005,1.0303494,9.0652084,-0.017409200000000003,0.0980716,-0.0002442000000000055,-0.32259420000000005,0.07856099999999996,-0.36133360000000003,52.357296000000005,4.919797,14.585582,4.16,245.5,3.790092,2.5,1,0,0,0,0,0
445.5,0.5697310000000002,0.37980040000000115,7.485945199999999,0.0470048,0.023975800000000002,0.008124399999999999,0.185225,-1.092033,0.28563540000000015,,,,,,,,1,0,0,0,0,0
446.0,-0.11724840000000003,-3.5805002000000004,13.376416799999998,0.04302625,0.146947,-0.25033299999999997,0.5623600000000001,-3.5271859999999995,6.330332,52.357279999999996,4.91974,14.483782000000001,4.45,247.19999700000002,3.790092,2.5,1,0,0,0,0,0
446.5,-1.3925632000000001,-3.5057241999999995,10.867721800000002,-0.0988658,-0.1674332,0.0748288,0.5623600000000001,-3.5271859999999995,6.330332,,,,,,,,1,0,0,0,0,0
447.0,0.1279562,-0.8336591999999999,10.2064652,0.0805096,0.0317032,0.021166000000000008,0.2143758,-1.0449404,1.0254192000000002,52.357267,4.919687000000001,15.046782,3.63,247.399994,3.790092,2.5,1,0,0,0,0,0
447.5,0.09403780000000009,0.13692939999999965,10.0162958,-0.014019000000000004,-0.12543759999999998,0.08658740000000001,-0.9573218000000001,0.19621439999999998,-0.4042548,,,,,,,,1,0,0,0,0,0
448.0,1.4389836,1.0904690000000001,9.4363352,0.056503199999999996,0.12299420000000001,-0.012064199999999992,-0.6546352000000001,-0.6018654000000001,0.30751900000000004,52.357256,4.91964,15.067491,3.41,248.5,3.790092,2.5,1,0,0,0,0,0
448.5,-1.5517458000000002,-1.9564911999999999,10.767402800000001,-0.06490275,0.033024,-0.07078225,-0.659199,-0.628422,0.506318,,,,,,,,1,0,0,0,0,0
449.0,1.1307286,-0.6972084000000001,10.8510322,0.004611999999999998,-0.0480126,0.0493258,-0.3333353999999999,-0.5717606,0.8547264,52.357242,4.919587,15.350888000000001,4.41,247.5,3.790092,2.5,1,0,0,0,0,0
449.5,-1.1593822,-0.3319444000000001,13.7145226,0.034238199999999996,0.0824644,-0.0435536,0.0403118,0.013472200000000045,0.05294019999999998,,,,,,,,1,0,0,0,0,0
450.0,-0.6276376000000001,-1.3149158,12.1276628,0.0389416,-0.0919936,-0.043553399999999985,-0.29278119999999996,-1.0816120000000002,0.5186110000000002,52.357228000000006,4.919533,16.092596,3.85,244.600006,3.790092,2.5,1,0,0,0,0,0
450.5,-0.6376872,0.14195420000000017,8.8761756,0.1028895,0.04016325,-0.02027250000000001,-0.856708,-2.662589,2.156873,,,,,,,,1,0,0,0,0,0
451.0,1.3910673999999998,-0.15750760000000005,11.6389882,-0.2206074,0.026266400000000002,-0.10118699999999999,-0.856708,-2.662589,2.156873,52.357213,4.9194830000000005,16.387591,3.74,244.19999700000002,3.790092,2.5,1,0,0,0,0,0
451.5,0.5699704,0.07106700000000003,12.4664862,0.08674040000000001,-0.036895,-0.0632838,0.31642080000000006,0.1274116,0.2330812,,,,,,,,1,0,0,0,0,0
452.0,-1.0158128000000002,-2.6930620000000003,14.1630572,0.002657200000000008,-0.007849400000000006,0.17314459999999998,-0.5050770000000001,0.157298,0.05918979999999987,52.357201,4.919432,16.309541,3.74,246.80000299999998,3.790092,2.5,1,0,0,0,0,0
452.5,1.0452448,-1.7469998000000004,11.8063664,-0.033993600000000006,-0.0407434,0.020463400000000003,-0.541062,-0.789324,-0.17593399999999998,,,,,,,,1,0,0,0,0,0
453.0,2.7285956,1.6971094,9.783773,0.11430475000000002,0.109609,-0.00885749999999999,-0.541062,-0.789324,-0.17593399999999998,52.357188,4.919379,17.291304999999998,3.97,247.30000299999998,3.790092,2.5,1,0,0,0,0,0
453.5,0.9425928000000001,0.34743799999999964,10.505209599999999,-0.025960799999999996,-0.0945592,0.004214800000000023,-1.0319478,-0.22695820000000003,-0.49457579999999995,,,,,,,,1,0,0,0,0,0
454.0,-0.33936219999999995,-0.8266004000000002,6.646483600000001,-0.029687200000000007,0.030512,0.06270339999999999,0.16865380000000002,-0.19566040000000004,0.10323159999999994,52.357174,4.919325,17.093072,4.14,246.80000299999998,3.790092,2.5,1,0,0,0,0,0
454.5,0.3069992,-0.2895314000000001,10.9281404,0.034604399999999993,0.0678346,-0.1403422,-0.065079,0.9130261999999998,-0.12529939999999998,,,,,,,,1,0,0,0,0,0
455.0,0.7718648000000001,-0.5320439999999997,7.701479400000001,-0.030656999999999997,-0.063299,-0.06642975000000001,-0.259312,1.5292629999999998,-0.251368,52.35716,4.919271,17.540164,4.08,245.399994,3.790092,2.5,1,0,0,0,0,0
455.5,-0.2208574,-2.6175089999999996,12.6570748,0.004306400000000002,0.0023515999999999997,0.028312999999999984,-0.2670818,1.2912067999999999,-0.21781099999999998,,,,,,,,1,0,0,0,0,0
456.0,0.516371,-3.5165518,14.747205600000001,0.02012739999999999,-0.0510362,0.0657272,0.07135339999999998,0.010111600000000064,0.19752659999999994,52.357146,4.919219,18.032179,3.91,246.399994,3.790092,2.5,1,0,0,0,0,0
456.5,-0.49519480000000005,0.7697110000000003,8.7175316,-0.0033290000000000012,0.0923296,0.023181600000000004,-0.17860740000000003,-0.09716259999999996,0.02638499999999997,,,,,,,,1,0,0,0,0,0
457.0,0.23611160000000003,1.7587843999999997,8.6534636,-0.057038000000000005,-0.09113075,-0.12098574999999998,0.33715100000000003,2.01588,-1.044775,52.357134,4.919166000000001,18.324796,3.91,250.100006,3.790092,2.5,1,0,0,0,0,0
457.5,-0.7373483999999999,-2.662135,9.808539,0.050181199999999995,-0.014110799999999996,0.2250362,0.33715100000000003,2.01588,-1.044775,,,,,,,,1,0,0,0,0,0
458.0,-0.08691920000000002,2.0823539999999996,7.1240912,-0.013072000000000004,0.09700259999999997,-0.20936779999999997,0.30806079999999997,0.5260768,-0.34338299999999994,52.35712,4.919111,18.158302,4.28,247.69999700000002,3.790092,2.5,1,0,0,0,0,0
458.5,0.8534598000000001,-1.748555,11.466764999999999,0.0319778,-0.07656979999999998,0.01802,0.46035020000000004,0.1716036,0.03082980000000004,,,,,,,,1,0,0,0,0,0
459.0,-0.4572084,-1.2546764,10.045548199999999,-0.014324399999999998,-0.06588019999999999,0.22754059999999998,-1.401723,-0.3819858000000001,-0.17988179999999995,52.357105,4.919055,16.498458,3.88,247.69999700000002,3.790092,2.5,1,0,0,0,0,0
459.5,1.5004194,-0.24502500000000005,8.818927200000001,0.02924425,0.12251324999999999,-0.08276975,-1.35256,-0.17658900000000002,-0.45653999999999995,,,,,,,,1,0,0,0,0,0
460.0,0.635055,-1.8674186,13.192169799999999,-0.010781199999999996,0.0961474,-0.11325099999999999,-0.5347783999999999,-0.13662020000000002,-0.35870459999999993,52.357091,4.919,16.427910999999998,3.98,246.30000299999998,3.790092,2.5,1,0,0,0,0,0
460.5,0.8240282000000001,-0.7938188,9.078369200000001,0.0008858000000000032,-0.04880659999999999,-0.07046140000000001,0.031269199999999976,-0.038386200000000016,0.09246200000000004,,,,,,,,1,0,0,0,0,0
461.0,-0.20841479999999998,0.6294322,8.083373400000001,0.010964800000000007,-0.0459662,0.06102339999999999,1.0661390000000002,-0.7381786,1.1051898000000002,52.357077000000004,4.918948,16.999516,3.66,247.899994,3.790092,2.5,1,0,0,0,0,0
461.5,0.11156520000000003,-1.0569693999999998,12.903356000000002,-0.022181499999999993,-0.026877250000000005,-0.12858325,0.8289579999999999,-0.931154,1.505703,,,,,,,,1,0,0,0,0,0
462.0,0.8048258,0.6505484,9.6877612,0.027946199999999997,0.0335046,0.021960000000000014,0.8289579999999999,-0.931154,1.505703,52.357062,4.918896,15.539504,3.65,246.69999700000002,3.790092,2.5,1,0,0,0,0,0
462.5,-0.1409972,1.620599,7.249175800000001,-0.029015400000000004,-0.08448039999999998,0.0713776,-0.4173182000000001,0.21867400000000004,-0.45896739999999997,,,,,,,,1,0,0,0,0,0
463.0,0.30083779999999993,-0.9076576000000003,9.9743018,0.021990799999999998,-0.008460200000000005,0.10127819999999998,-0.33027819999999997,-0.12836799999999998,0.45200479999999993,52.357046000000004,4.918843,15.30361,3.92,245.0,3.790092,2.5,1,0,0,0,0,0
463.5,0.13232300000000005,-0.34378880000000045,8.5477608,0.05589259999999998,0.160195,-0.0918104,0.967075,0.5048,-2.68617,,,,,,,,1,0,0,0,0,0
464.0,-0.4208974,-1.1236098000000003,9.4268836,-0.05997750000000001,-0.05146375,-0.12110075000000001,-0.47861119999999985,-1.0387223999999997,-0.9657287999999999,52.357029,4.918791000000001,15.100004,3.67,246.80000299999998,3.790092,2.5,1,0,0,0,0,0
464.5,-0.27613180000000004,1.9726430000000001,7.7461056,-0.026052799999999997,-0.0671322,0.09223780000000001,-0.16059379999999998,-0.7006999999999999,0.3445284,,,,,,,,1,0,0,0,0,0
465.0,0.058684,1.0415953999999998,10.716376,-0.004886799999999997,0.022662400000000006,-0.031702799999999996,-1.0147612000000001,-1.9994413999999998,1.7557023999999999,52.357014,4.918740000000001,14.195962,3.46,247.69999700000002,3.790092,2.5,1,0,0,0,0,0
465.5,0.8967702,-0.12825519999999996,9.4707922,0.0929098,0.0266328,-0.007788199999999998,-0.763192,-3.284494,2.378576,,,,,,,,1,0,0,0,0,0
466.0,1.4503494,-3.1632515999999997,19.530876,-0.010842499999999998,0.1228565,-0.27175075000000004,-0.5179387999999999,-2.7841908,1.8390425999999997,52.357001000000004,4.918687,13.51415,3.6,249.30000299999998,3.790092,2.5,1,0,0,0,0,0
466.5,-0.8070989999999998,-1.3269398000000001,13.567184399999999,0.035520800000000005,-0.1148086,-0.03591800000000001,-0.1348434,-1.0190701999999998,-0.06644600000000027,,,,,,,,1,0,0,0,0,0
467.0,-0.06981079999999995,-0.5085343999999999,8.194460799999998,-0.06081000000000001,-0.1504516,0.2296786,-0.6747548,-0.645321,-0.31757260000000004,52.35699,4.918639,13.379707999999999,2.77,249.100006,3.790092,2.5,1,0,0,0,0,0
467.5,0.4339384,0.8106284,8.763713,-0.0093766,0.029656799999999994,0.2276016,-0.423613,-0.062786,0.024544,,,,,,,,1,0,0,0,0,0
468.0,1.7221744,-1.2762117999999998,11.516236600000001,0.035162,0.13335550000000002,-0.09643725,-0.423613,-0.062786,0.024544,52.35698,4.918597,12.267180999999999,2.73,247.80000299999998,3.790092,2.5,1,0,0,0,0,0
468.5,0.39176479999999997,-1.7690137999999997,5.8638514,0.053876800000000016,-0.06740700000000002,0.03142800000000003,-0.12891139999999995,-0.12915019999999994,-0.7167358000000001,,,,,,,,1,0,0,0,0,0
469.0,1.4563317999999998,1.2878772,8.4117886,-0.002748999999999996,0.165723,-0.10210300000000001,0.641155,-0.506151,0.16583199999999995,52.356968,4.918553,11.652515,3.06,246.0,3.790092,2.5,1,0,0,0,0,0
469.5,-0.8865408,0.5395214,8.3216392,-0.004122999999999997,0.0867402,-0.3649506,1.156131,0.137239,-0.147367,,,,,,,,1,0,0,0,0,0
470.0,-1.2791432,0.6068197999999999,8.9130848,0.0157292,-0.020860399999999994,0.026663600000000003,1.156131,0.137239,-0.147367,52.356955,4.9185099999999995,11.063788,2.72,246.899994,3.790092,2.5,0,0,0,1,0,0
470.5,0.6332009999999999,-1.1968302000000002,10.3986092,0.0689495,0.43984825,-0.8607980000000001,2.1622236,-0.10068319999999997,0.20862359999999996,,,,,,,,0,0,0,1,0,0
471.0,-1.1756533999999998,-0.5337191999999998,8.1542012,0.2327632,0.1662422,-0.9613513999999999,2.1394586,-0.5046912,0.7344904000000001,52.356946,4.9184660000000004,10.682951,2.93,257.100006,3.790092,2.5,0,0,0,1,0,0
471.5,-5.7266226,-1.8336200000000002,2.8398014000000003,0.1037828,-0.174458,-0.4149792,0.8644734,-5.477123800000001,1.1871596000000002,,,,,,,,0,0,0,1,0,0
472.0,2.0684751999999995,-5.4396638,16.411293800000003,0.1459622,0.008521199999999998,-0.5133561999999999,1.395765,-10.304782000000001,4.791932,52.356945,4.918424,9.633975,2.55,275.899994,3.790092,2.5,0,0,0,1,0,0
472.5,-0.8006982,-1.5595222,11.433863800000001,0.12495674999999999,-0.28213475000000005,0.11911524999999998,0.9592749999999999,-8.309424000000002,3.9173258000000004,,,,,,,,0,0,0,1,0,0
473.0,-0.13770680000000002,-0.8937193999999998,10.187980999999999,-0.0170428,-0.061756599999999995,-0.086893,-0.1506932,-0.01876039999999999,-0.3581062,52.35696,4.918387999999999,8.48621,3.49,309.600006,3.790092,2.5,1,0,0,0,0,0
473.5,0.01962099999999998,-1.3092928,10.815199400000001,0.0185696,0.047401599999999995,-0.2613202,1.1812407999999999,-0.23899860000000003,0.2357132,,,,,,,,1,0,0,0,0,0
474.0,-0.9480962,-1.8847665999999996,12.986686,0.014538200000000001,-0.11804619999999999,0.0565034,1.150037,-0.553946,0.561639,52.356987,4.918359,7.391078,3.32,331.600006,3.790092,2.5,1,0,0,0,0,0
474.5,-0.09337959999999998,0.01986019999999993,11.494222399999998,-0.004924999999999992,-0.16672325000000002,0.270262,1.150037,-0.553946,0.561639,,,,,,,,1,0,0,0,0,0
475.0,0.9126228,0.478026,11.5149806,-0.0102928,0.09984299999999999,0.056106199999999995,0.2061277999999999,-0.3579796,0.29531540000000006,52.357015999999994,4.91834,6.761836,3.16,338.799988,3.790092,2.5,1,0,0,0,0,0
475.5,-0.2118246,-0.8788835999999997,11.623016599999998,0.0025657999999999987,0.0364064,-0.0656358,-0.18263899999999994,-0.6789400000000001,0.18328899999999998,,,,,,,,1,0,0,0,0,0
476.0,0.8399407999999999,1.7181663999999999,8.2313694,0.015851200000000006,-0.07024739999999999,0.0670406,-1.7280259999999998,-0.279152,-0.040964999999999994,52.357048,4.91832,6.547514,3.67,335.700012,3.790092,2.5,1,0,0,0,0,0
476.5,0.26721839999999986,-2.2128226,11.9242728,-0.011117599999999988,0.09058859999999999,0.028710000000000003,-1.7280259999999998,-0.279152,-0.040964999999999994,,,,,,,,1,0,0,0,0,0
477.0,-0.4092924,1.6923838000000004,8.380502400000001,-0.016950749999999997,0.04840975,-0.23040424999999998,-0.7206564,0.3933656,-0.8110676,52.357079,4.918297,6.106749,3.56,333.899994,3.790092,2.5,1,0,0,0,0,0
477.5,0.6471988,1.990948,6.6064636000000005,0.021563000000000002,-0.038300200000000006,-0.0053143999999999995,1.557813,0.6037332,-1.6292402000000004,,,,,,,,1,0,0,0,0,0
478.0,0.5500497999999999,0.09684939999999993,10.0920284,-0.020402400000000005,-0.0275796,0.1040578,0.6610602,-0.6669103999999999,4.834055000000001,52.357110999999996,4.918273999999999,5.775726000000001,3.6,336.299988,3.790092,2.5,1,0,0,0,0,0
478.5,-0.13657039999999993,-0.21397820000000004,10.038130200000001,-0.001771400000000005,-0.042026400000000005,0.031030999999999986,-0.062585,-2.968521,9.152999000000001,,,,,,,,1,0,0,0,0,0
479.0,0.3659822,0.7533801999999999,9.2022574,0.01794375,0.09178000000000001,-0.019967000000000006,-0.5897775999999999,-1.9994614,4.5972372,52.357144,4.918252,5.678715,3.78,337.299988,3.790092,2.5,1,0,0,0,0,0
479.5,-0.8854640000000001,-2.0224138000000003,12.1485402,0.041201600000000005,0.042820399999999995,-0.20765760000000003,0.6962042000000002,0.2934212,-1.4899378000000003,,,,,,,,1,0,0,0,0,0
480.0,-1.3725232000000003,-1.961636,10.7842124,0.0198524,-0.1184738,0.2048474,-0.027895799999999936,1.7782986,-1.0170946,52.357178000000005,4.91823,5.281166000000001,3.71,337.899994,3.790092,2.5,1,0,0,0,0,0
480.5,0.18329020000000004,-1.3184454,9.934999999999999,-0.0489288,0.11050239999999997,-0.1770236,-0.927488,1.3232679999999999,-0.609669,,,,,,,,1,0,0,0,0,0
481.0,1.1957534,-1.0381858,11.8807232,0.03783425,-0.13148450000000003,0.20471000000000003,-0.3799232,-0.44818480000000005,0.1233484,52.357209999999995,4.918208,5.0798440000000005,3.55,337.200012,3.790092,2.5,1,0,0,0,0,0
481.5,-0.0177068,1.1951551999999999,7.902476200000001,-0.0156682,0.03921619999999999,0.044439,-0.1931276,-0.42052680000000003,0.170661,,,,,,,,1,0,0,0,0,0
482.0,0.1594218000000002,-0.09840479999999988,9.1643314,0.029045999999999995,0.015851399999999998,-0.18783560000000002,-1.079022,-0.283209,0.4073650000000001,52.357240999999995,4.918185,4.798991,3.55,336.399994,3.790092,2.5,1,0,0,0,0,0
482.5,0.265005,0.7361521999999998,7.3039118,0.020218800000000002,-0.07400399999999999,0.1571406,-1.079022,-0.283209,0.4073650000000001,,,,,,,,1,0,0,0,0,0
483.0,2.2392036,0.25854459999999985,7.9718678,-0.0305422,0.12818619999999997,-0.0747066,-0.3283359999999999,-0.272652,0.11194900000000003,52.357271000000004,4.9181610000000004,4.179208999999999,3.58,336.399994,3.790092,2.5,1,0,0,0,0,0
483.5,1.1976676000000002,0.5278566,10.3827564,0.025312000000000008,-0.19035525,0.161111,-0.4667006000000001,-0.3992398000000001,-0.19434620000000005,,,,,,,,1,0,0,0,0,0
484.0,0.5702097999999999,0.9126823999999999,7.1758954,0.0513722,0.082953,-0.02397579999999999,-0.5656869999999999,0.299937,0.004658,52.357302000000004,4.918137000000001,3.752847,3.62,336.399994,3.790092,2.5,1,0,0,0,0,0
484.5,-0.23916279999999998,-1.6888539999999996,9.9752592,-0.0264496,-0.010201199999999999,-0.035917800000000014,-0.5656869999999999,0.299937,0.004658,,,,,,,,1,0,0,0,0,0
485.0,0.3962516,0.7658829999999999,8.0828356,0.0010078000000000003,-0.017958799999999997,0.05931319999999999,-0.08219939999999999,-0.1285036,0.09053739999999999,52.357332,4.918112000000001,3.768439,3.6,335.399994,3.790092,2.5,0,1,0,0,0,0
485.5,-0.26339019999999996,-0.6536593999999999,9.7882,-0.006261250000000001,0.11915325,-0.05722849999999999,0.17715839999999994,-0.2953386,0.06206879999999999,,,,,,,,0,1,0,0,0,0
486.0,-0.8034498000000001,-2.1367308,9.7520086,-0.016340200000000006,-0.1823686,0.035673399999999966,0.4354585999999999,-1.2252420000000002,-0.6660096,52.357359,4.918088,3.37912,3.11,335.0,3.790092,2.5,0,1,0,0,0,0
486.5,0.051386000000000064,-2.2630118,10.122896200000001,0.004520400000000001,-0.2543874,0.7817624000000001,0.28692399999999996,-1.417193,-0.629315,,,,,,,,0,1,0,0,0,0
487.0,1.2920045999999998,-2.1594626000000003,10.044232000000001,0.0766004,-0.1746414,0.8969681999999999,-0.2537152000000001,-1.2240516,-0.4834592,52.35738,4.918069,3.074329,2.25,332.899994,3.790092,2.5,0,1,0,0,0,0
487.5,1.2789038000000001,-2.1410378000000003,9.640742400000002,0.1076924,-0.050700400000000014,0.5386146,0.09980420000000001,-0.5378116,-0.0008369999999999989,,,,,,,,0,1,0,0,0,0
488.0,1.3600206,-1.9216758000000003,8.8095356,0.049020249999999994,-0.20283974999999999,0.604395,-0.2767078,-0.5896622,0.05213420000000002,52.35739,4.918056,3.417903,0.84,334.0,3.790092,2.5,0,1,0,0,0,0
488.5,2.0511276,-1.2479168,8.9860662,0.1308434,-0.0507308,0.34262399999999993,0.8073319999999999,-1.701768,0.785867,,,,,,,,0,1,0,0,0,0
489.0,2.214378,-0.8218152,9.117970399999999,0.12110059999999997,-0.011728599999999997,0.24537759999999995,0.8073319999999999,-1.701768,0.785867,52.357391,4.918053,3.236932,0.18,334.0,3.790092,2.5,0,0,0,0,1,0
489.5,3.0549768,-1.6645672,9.4615196,0.05870240000000001,0.1878658,-0.0939176,1.3095766,-1.0016058,0.06559299999999998,,,,,,,,0,0,0,0,1,0
490.0,0.7292126000000001,-1.0805388,9.831450199999999,0.05031875,0.2689255,-0.39441625,0.8348002000000001,-0.8120780000000002,-0.14398660000000002,52.357388,4.91805,3.2686040000000003,0.38,248.5,3.790092,2.5,0,0,1,0,0,0
490.5,-0.38745779999999996,-0.376331,9.8157774,0.0081548,0.11612200000000002,-0.283494,-0.019580999999999994,-0.7296122,-0.048947,,,,,,,,0,0,1,0,0,0
491.0,0.7047462000000001,0.3829112,9.815777399999998,0.0181116,0.016920200000000003,-0.025838800000000002,-0.11996099999999998,-0.8185520000000001,-0.074532,52.357384,4.918048000000001,3.2444889999999997,0.0,,3.790092,2.5,0,0,1,0,0,0
491.5,-0.33559339999999993,-0.08817559999999999,9.3958968,0.0002442000000000003,0.0782802,-0.250997,-0.10983000000000001,-0.458629,-0.011086800000000004,,,,,,,,0,0,1,0,0,0
492.0,-1.2605388000000002,-0.5893520000000001,9.713244999999999,0.00015250000000000007,0.20688649999999997,-0.6458182499999999,0.29810100000000006,0.0795868,0.045947,52.357381,4.918049,2.430153,0.0,,3.790092,2.5,0,0,1,0,0,0
492.5,-1.1430514,-0.47760739999999996,9.729635599999998,-0.005833400000000001,-0.05980220000000001,0.24272020000000002,-0.1476232,-0.01660560000000001,0.0597016,,,,,,,,0,0,1,0,0,0
493.0,-1.1964112,-0.5283950000000001,9.8751792,0.0054058000000000005,0.011484,-0.0919326,0.31953899999999996,0.105181,0.12755,52.357375,4.918054,2.103182,0.0,,3.790092,2.5,0,0,1,0,0,0
